Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
69260,172.16.0.5-192.168.50.1-60743-45486-6,172.16.0.5,60743,192.168.50.1,45486,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
37088,172.16.0.5-192.168.50.1-62297-62297-6,172.16.0.5,62297,192.168.50.1,62297,6,30:30.8,89767927,18,4,0,0,0,0,0,0,0,0,0,0,0,0.245076396,4274663.19,6066721.376,14499918,0,89767927,5280466.294,6353221.39,14499918,0,1851630,617210,1069037.347,1851628,1,0,0,0,0,360,80,0.200517051,0.044559345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,0,0,0,0,0,0,18,0,4,0,5840,0,0,20,264535,699891.1773,1851739,1,12559454.57,1427245.577,14499918,10608962,0,1,Syn
242583,172.16.0.5-192.168.50.1-60744-37666-6,172.16.0.5,60744,192.168.50.1,37666,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
485852,172.16.0.5-192.168.50.1-60745-37666-6,172.16.0.5,60745,192.168.50.1,37666,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
616777,172.16.0.5-192.168.50.1-60746-31728-6,172.16.0.5,60746,192.168.50.1,31728,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
63215,172.16.0.5-192.168.50.1-60747-17990-6,172.16.0.5,60747,192.168.50.1,17990,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
639815,172.16.0.5-192.168.50.1-14736-14736-6,172.16.0.5,14736,192.168.50.1,14736,6,30:30.8,119979791,20,2,0,0,0,0,0,0,0,0,0,0,0,0.183364213,5713323.381,6816810.204,15003263,1,119979791,6314725.842,6900982.097,15003263,1,1,1,0,1,1,0,0,0,0,400,40,0.166694739,0.016669474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400,0,0,0,0,0,0,20,0,2,0,5840,0,0,20,19.77777778,28.79139532,71,1,13331068,1387669.189,15003263,11411948,0,1,Syn
297621,172.16.0.5-192.168.50.1-60748-32131-6,172.16.0.5,60748,192.168.50.1,32131,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
528700,172.16.0.5-192.168.50.1-60749-32131-6,172.16.0.5,60749,192.168.50.1,32131,6,30:30.8,52,2,2,0,0,0,0,0,0,0,0,0,0,0,76923.07692,17.33333333,28.29016319,50,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,38461.53846,38461.53846,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
543255,172.16.0.5-192.168.50.1-59253-59253-6,172.16.0.5,59253,192.168.50.1,59253,6,30:30.8,109178853,20,2,0,0,0,0,0,0,0,0,0,0,0,0.201504224,5198993,6812040.486,16913702,0,109178853,5746255.421,6945539.697,16913702,0,1,1,0,1,1,0,0,0,0,400,40,0.183185658,0.018318566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,400,0,0,0,0,0,0,20,0,2,0,5840,0,0,20,275210,728090.918,1926365,1,13406547.63,2780107.297,16913702,9250385,0,1,Syn
394459,172.16.0.5-192.168.50.1-60750-61371-6,172.16.0.5,60750,192.168.50.1,61371,6,30:30.8,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
492413,172.16.0.5-192.168.50.1-60751-60153-6,172.16.0.5,60751,192.168.50.1,60153,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
467840,172.16.0.5-192.168.50.1-60752-41199-6,172.16.0.5,60752,192.168.50.1,41199,6,30:30.8,113,2,2,0,0,0,0,0,0,0,0,0,0,0,35398.23009,37.66666667,64.37649675,112,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,40,17699.11504,17699.11504,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
545290,172.16.0.5-192.168.50.1-60753-1558-6,172.16.0.5,60753,192.168.50.1,1558,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
421480,172.16.0.5-192.168.50.1-60754-12770-6,172.16.0.5,60754,192.168.50.1,12770,6,30:30.8,51,2,0,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,51,51,0,51,51,0,0,0,0,0,0,0,0,0,40,0,39215.68627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
333732,172.16.0.5-192.168.50.1-60755-53058-6,172.16.0.5,60755,192.168.50.1,53058,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
497866,172.16.0.5-192.168.50.1-60756-1748-6,172.16.0.5,60756,192.168.50.1,1748,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
247372,172.16.0.5-192.168.50.1-60757-11313-6,172.16.0.5,60757,192.168.50.1,11313,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
422579,172.16.0.5-192.168.50.1-35637-35637-6,172.16.0.5,35637,192.168.50.1,35637,6,30:30.8,119057373,18,2,0,0,0,0,0,0,0,0,0,0,0,0.167986236,6266177.526,8014253.478,23722093,1,119057373,7003374.882,8171374.751,23722093,1,1,1,0,1,1,0,0,0,0,360,40,0.151187613,0.016798624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,0,0,0,0,0,0,18,0,2,0,5840,0,0,20,13.625,35.70889245,102,1,14882157.88,4314664.521,23722093,11360005,0,1,Syn
421883,172.16.0.5-192.168.50.1-18226-51277-6,172.16.0.5,18226,192.168.50.1,51277,6,30:30.8,49,2,0,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.32653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
648808,172.16.0.5-192.168.50.1-51277-51277-6,172.16.0.5,51277,192.168.50.1,51277,6,30:30.8,107859110,16,2,0,0,0,0,0,0,0,0,0,0,0,0.166884374,6344653.529,7964599.659,18689872,0,107859110,7190607.333,8122792.127,18689872,0,2,2,0,2,2,0,0,0,0,320,40,0.148341665,0.018542708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0,16,0,2,0,5840,0,0,20,16.66666667,38.3753393,95,1,15408429.86,2494937.273,18689872,11040606,0,1,Syn
225905,172.16.0.5-192.168.50.1-60758-48013-6,172.16.0.5,60758,192.168.50.1,48013,6,30:30.8,52,2,2,0,0,0,0,0,0,0,0,0,0,0,76923.07692,17.33333333,28.29016319,50,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,38461.53846,38461.53846,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
444418,172.16.0.5-192.168.50.1-60759-39056-6,172.16.0.5,60759,192.168.50.1,39056,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
583954,172.16.0.5-192.168.50.1-49011-49011-6,172.16.0.5,49011,192.168.50.1,49011,6,30:30.8,112487323,16,0,0,0,0,0,0,0,0,0,0,0,0,0.14223825,7499154.867,8483989.133,20533562,0,112487323,7499154.867,8483989.133,20533562,0,0,0,0,0,0,0,0,0,0,320,0,0.14223825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,1,0,1,1,16069616.86,2696440.764,20533562,12375480,0,1,Syn
775693,172.16.0.5-192.168.50.1-60760-49011-6,172.16.0.5,60760,192.168.50.1,49011,6,30:30.8,99,2,2,0,0,0,0,0,0,0,0,0,0,0,40404.0404,33,28.61817604,51,0,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,40,20202.0202,20202.0202,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
193851,172.16.0.5-192.168.50.1-60761-49011-6,172.16.0.5,60761,192.168.50.1,49011,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
415530,172.16.0.5-192.168.50.1-60762-34916-6,172.16.0.5,60762,192.168.50.1,34916,6,30:30.8,103,2,2,0,0,0,0,0,0,0,0,0,0,0,38834.95146,34.33333333,58.60318535,102,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,40,40,19417.47573,19417.47573,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
616639,172.16.0.5-192.168.50.1-60763-34916-6,172.16.0.5,60763,192.168.50.1,34916,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
313176,172.16.0.5-192.168.50.1-60764-8351-6,172.16.0.5,60764,192.168.50.1,8351,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
338759,172.16.0.5-192.168.50.1-60765-16079-6,172.16.0.5,60765,192.168.50.1,16079,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
261629,172.16.0.5-192.168.50.1-55273-55273-6,172.16.0.5,55273,192.168.50.1,55273,6,30:30.8,119077393,16,0,0,0,0,0,0,0,0,0,0,0,0,0.134366395,7938492.867,9008012.013,22000683,0,119077393,7938492.867,9008012.013,22000683,0,0,0,0,0,0,0,0,0,0,320,0,0.134366395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0,16,0,0,0,5840,-1,0,20,1,0,1,1,17011055.29,3046389.87,22000683,11806498,0,1,Syn
104665,172.16.0.5-192.168.50.1-60766-33346-6,172.16.0.5,60766,192.168.50.1,33346,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
671976,172.16.0.5-192.168.50.1-60767-40320-6,172.16.0.5,60767,192.168.50.1,40320,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
674942,172.16.0.5-192.168.50.1-60768-57258-6,172.16.0.5,60768,192.168.50.1,57258,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
689123,172.16.0.5-192.168.50.1-22546-22546-6,172.16.0.5,22546,192.168.50.1,22546,6,30:30.8,112102487,18,4,0,0,0,0,0,0,0,0,0,0,0,0.196248991,5338213.667,7305760.936,19563146,1,112102487,6594263.941,7610355.188,19563146,1,8863342,2954447.333,5117251.158,8863340,1,0,0,0,0,360,80,0.160567357,0.035681635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,360,0,0,0,0,0,0,18,0,4,0,5840,0,0,20,35.375,41.33119714,109,1,14012775.38,3684851.144,19563146,8863267,0,1,Syn
107670,172.16.0.5-192.168.50.1-60769-48010-6,172.16.0.5,60769,192.168.50.1,48010,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
445135,172.16.0.5-192.168.50.1-776-915-6,172.16.0.5,776,192.168.50.1,915,6,30:30.8,49,2,0,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.32653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
229097,172.16.0.5-192.168.50.1-63633-3217-6,172.16.0.5,63633,192.168.50.1,3217,6,30:30.8,117823738,14,2,0,0,0,0,0,0,0,0,0,0,0,0.135796065,7854915.867,11867124.34,40008493,0,117823738,9063364.462,12346450.81,40008493,0,1,1,0,1,1,0,0,0,0,280,40,0.118821557,0.016974508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,280,0,0,0,0,0,0,14,0,2,0,5840,0,0,20,13.5,25,51,1,19637280.5,10801479.51,40008493,11407598,0,1,Syn
32596,172.16.0.5-192.168.50.1-20680-20680-6,172.16.0.5,20680,192.168.50.1,20680,6,30:30.8,102788477,12,2,0,0,0,0,0,0,0,0,0,0,0,0.136202038,7906805.923,11966761.49,37869899,1,102788402,9344400.182,12532649.93,37869899,1,1,1,0,1,1,0,0,0,0,240,40,0.116744604,0.019457434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0,0,12,0,2,0,5840,0,0,20,1,0,1,1,20557679.2,10223480.75,37869899,12849458,0,1,Syn
169608,172.16.0.5-192.168.50.1-60770-4229-6,172.16.0.5,60770,192.168.50.1,4229,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
206415,172.16.0.5-192.168.50.1-60771-62381-6,172.16.0.5,60771,192.168.50.1,62381,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
752482,172.16.0.5-192.168.50.1-23388-23388-6,172.16.0.5,23388,192.168.50.1,23388,6,30:30.8,95930876,12,0,0,0,0,0,0,0,0,0,0,0,0,0.12509007,8720988.727,10541770.57,23977293,1,95930876,8720988.727,10541770.57,23977293,1,0,0,0,0,0,0,0,0,0,240,0,0.12509007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0,0,12,0,0,0,5840,-1,0,20,1,0,1,1,19186164.6,5180656.216,23977293,11149994,0,1,Syn
343168,172.16.0.5-192.168.50.1-60772-65230-6,172.16.0.5,60772,192.168.50.1,65230,6,30:30.8,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
667898,172.16.0.5-192.168.50.1-60773-62381-6,172.16.0.5,60773,192.168.50.1,62381,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
680874,172.16.0.5-192.168.50.1-65380-4964-6,172.16.0.5,65380,192.168.50.1,4964,6,30:30.8,97819513,16,2,0,0,0,0,0,0,0,0,0,0,0,0.184012366,5754089,7528634.43,19945553,0,97819513,6521300.867,7708244.394,19945553,0,0,0,0,0,0,0,0,0,0,320,40,0.163566547,0.020445818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0,16,0,2,0,5840,0,0,20,24.5,39.08836144,94,1,13974195.14,4139256.305,19945553,7269391,0,1,Syn
338112,172.16.0.5-192.168.50.1-60774-49365-6,172.16.0.5,60774,192.168.50.1,49365,6,30:30.8,48,2,0,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
174590,172.16.0.5-192.168.50.1-63690-63690-6,172.16.0.5,63690,192.168.50.1,63690,6,30:30.8,111420136,12,0,0,0,0,0,0,0,0,0,0,0,0,0.107700461,10129103.27,12923866.99,32073498,1,111420136,10129103.27,12923866.99,32073498,1,0,0,0,0,0,0,0,0,0,240,0,0.107700461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0,0,12,0,0,0,5840,-1,0,20,11.2,22.80789337,52,1,22284015.8,8887669.024,32073498,11418075,0,1,Syn
671242,172.16.0.5-192.168.50.1-60775-37122-6,172.16.0.5,60775,192.168.50.1,37122,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
445214,172.16.0.5-192.168.50.1-8345-8345-6,172.16.0.5,8345,192.168.50.1,8345,6,30:30.8,112443418,16,2,0,0,0,0,0,0,0,0,0,0,0,0.160080513,6614318.706,9194796.569,30640010,0,112443335,7496222.333,9462500.829,30640010,0,2,2,0,2,2,0,0,0,0,320,40,0.142293789,0.017786724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320,0,0,0,0,0,0,16,0,2,0,5840,0,0,20,9,19.59591794,49,1,16063325.71,6954999.582,30640010,11233543,0,1,Syn
728976,172.16.0.5-192.168.50.1-60776-7992-6,172.16.0.5,60776,192.168.50.1,7992,6,30:30.8,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
332311,172.16.0.5-192.168.50.1-60777-56682-6,172.16.0.5,60777,192.168.50.1,56682,6,30:30.8,101,2,2,0,0,0,0,0,0,0,0,0,0,0,39603.9604,33.66666667,56.58032638,99,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,19801.9802,19801.9802,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0,0,0,0,0,0,0,0,0,1,Syn
446245,172.16.0.5-192.168.50.1-60778-13248-6,172.16.0.5,60778,192.168.50.1,13248,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
752649,172.16.0.5-192.168.50.1-38447-38447-6,172.16.0.5,38447,192.168.50.1,38447,6,30:30.8,97515958,8,0,0,0,0,0,0,0,0,0,0,0,0,0.082037855,13930851.14,18367612.64,42759845,1,97515958,13930851.14,18367612.64,42759845,1,0,0,0,0,0,0,0,0,0,160,0,0.082037855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,8,0,0,0,5840,-1,0,20,1,0,1,1,32505302,10317739.2,42759845,22125507,0,1,Syn
319177,172.16.0.5-192.168.50.1-60779-59946-6,172.16.0.5,60779,192.168.50.1,59946,6,30:30.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0,0,0,0,0,0,0,0,0,1,Syn
